Bacterium,Pathway,Value
Helicobacter pylori SJM180,map00401,0.21
Helicobacter pylori SJM180,map00405,0.26
Helicobacter pylori SJM180,map00410,0.44
Helicobacter pylori SJM180,map00430,1.14
Helicobacter pylori SJM180,map00450,0.49
Helicobacter pylori SJM180,map00460,1.32
Helicobacter pylori SJM180,map00480,2.53
Helicobacter pylori SJM180,map00500,0.22
Helicobacter pylori SJM180,map00513,0.58
Helicobacter pylori SJM180,map00515,0.58
Helicobacter pylori SJM180,map00520,4.7
Helicobacter pylori SJM180,map00521,0.09
Helicobacter pylori SJM180,map00524,0.08
Helicobacter pylori SJM180,map00540,10.62
Helicobacter pylori SJM180,map00541,4.47
Helicobacter pylori SJM180,map00550,0.24
Helicobacter pylori SJM180,map00561,1.03
Helicobacter pylori SJM180,map00562,0.01
Helicobacter pylori SJM180,map00564,2.93
Helicobacter pylori SJM180,map00565,0.59
Helicobacter pylori SJM180,map00590,0.59
Helicobacter pylori SJM180,map00591,0.59
Helicobacter pylori SJM180,map00592,1.18
Helicobacter pylori SJM180,map00601,1.16
Helicobacter pylori SJM180,map00603,0.58
Helicobacter pylori SJM180,map00620,3.3
Helicobacter pylori SJM180,map00621,0.48
Helicobacter pylori SJM180,map00622,0.48
Helicobacter pylori SJM180,map00627,0.59
Helicobacter pylori SJM180,map00630,3.36
Helicobacter pylori SJM180,map00633,0.01
Helicobacter pylori SJM180,map00640,1.44
Helicobacter pylori SJM180,map00643,0.59
Helicobacter pylori SJM180,map00650,1.37
Helicobacter pylori SJM180,map00670,0.95
Helicobacter pylori SJM180,map00730,1.13
Helicobacter pylori SJM180,map00740,0.46
Helicobacter pylori SJM180,map00750,1.07
Helicobacter pylori SJM180,map00760,1.1
Helicobacter pylori SJM180,map00770,1.2
Helicobacter pylori SJM180,map00780,2.26
Helicobacter pylori SJM180,map00790,5.92
Helicobacter pylori SJM180,map00791,0.51
Helicobacter pylori SJM180,map00860,2.74
Helicobacter pylori SJM180,map00900,1.66
Helicobacter pylori SJM180,map00908,0.01
Helicobacter pylori SJM180,map00930,0.51
Helicobacter pylori SJM180,map00950,0.04
Helicobacter pylori SJM180,map00960,0.04
Helicobacter pylori SJM180,map00966,0.03
Helicobacter pylori SJM180,map00983,0.55
Helicobacter pylori SJM180,map01051,0.01
Helicobacter pylori SNT49,map00010,2.3
Helicobacter pylori SNT49,map00020,2.26
Helicobacter pylori SNT49,map00030,2.65
Helicobacter pylori SNT49,map00040,0.95
Helicobacter pylori SNT49,map00051,1.87
Helicobacter pylori SNT49,map00052,0.24
Helicobacter pylori SNT49,map00053,0.51
Helicobacter pylori SNT49,map00061,0.8
Helicobacter pylori SNT49,map00071,0.16
Helicobacter pylori SNT49,map00121,0.5
Helicobacter pylori SNT49,map00130,4.32
Helicobacter pylori SNT49,map00220,1.18
Helicobacter pylori SNT49,map00230,3.9
Helicobacter pylori SNT49,map00240,3.16
Helicobacter pylori SNT49,map00250,2.22
Helicobacter pylori SNT49,map00254,0.06
Helicobacter pylori SNT49,map00260,1.69
Helicobacter pylori SNT49,map00261,0.07
Helicobacter pylori SNT49,map00270,1.11
Helicobacter pylori SNT49,map00280,1.43
Helicobacter pylori SNT49,map00290,0.26
Helicobacter pylori SNT49,map00300,1.03
Helicobacter pylori SNT49,map00310,0.53
Helicobacter pylori SNT49,map00330,3.55
Helicobacter pylori SNT49,map00350,0.04
Helicobacter pylori SNT49,map00360,1.2
Helicobacter pylori SNT49,map00362,0.64
Helicobacter pylori SNT49,map00380,1.2
Helicobacter pylori SNT49,map00400,1.7
Helicobacter pylori SNT49,map00401,0.21
Helicobacter pylori SNT49,map00405,0.26
Helicobacter pylori SNT49,map00410,0.44
Helicobacter pylori SNT49,map00430,0.98
Helicobacter pylori SNT49,map00450,0.49
Helicobacter pylori SNT49,map00460,1.32
Helicobacter pylori SNT49,map00480,2.53
Helicobacter pylori SNT49,map00500,0.22
Helicobacter pylori SNT49,map00513,0.58
Helicobacter pylori SNT49,map00515,0.58
Helicobacter pylori SNT49,map00520,4.7
Helicobacter pylori SNT49,map00521,0.09
Helicobacter pylori SNT49,map00524,0.08
Helicobacter pylori SNT49,map00540,10.62
Helicobacter pylori SNT49,map00541,4.47
Helicobacter pylori SNT49,map00550,0.24
Helicobacter pylori SNT49,map00561,1.03
Helicobacter pylori SNT49,map00562,0.01
Helicobacter pylori SNT49,map00564,2.93
Helicobacter pylori SNT49,map00565,0.59
Helicobacter pylori SNT49,map00572,0.58
Helicobacter pylori SNT49,map00590,0.59
Helicobacter pylori SNT49,map00591,0.59
Helicobacter pylori SNT49,map00592,1.18
Helicobacter pylori SNT49,map00601,1.16
Helicobacter pylori SNT49,map00603,0.58
Helicobacter pylori SNT49,map00620,3.14
Helicobacter pylori SNT49,map00621,0.48
Helicobacter pylori SNT49,map00622,0.48
Helicobacter pylori SNT49,map00627,0.59
Helicobacter pylori SNT49,map00630,3.36
Helicobacter pylori SNT49,map00633,0.01
Helicobacter pylori SNT49,map00640,1.28
Helicobacter pylori SNT49,map00643,0.59
Helicobacter pylori SNT49,map00650,1.37
Helicobacter pylori SNT49,map00670,0.95
Helicobacter pylori SNT49,map00730,1.13
Helicobacter pylori SNT49,map00740,0.46
Helicobacter pylori SNT49,map00750,1.07
Helicobacter pylori SNT49,map00760,1.39
Helicobacter pylori SNT49,map00770,1.2
Helicobacter pylori SNT49,map00780,2.26
Helicobacter pylori SNT49,map00790,5.92
Helicobacter pylori SNT49,map00791,0.51
Helicobacter pylori SNT49,map00860,2.74
Helicobacter pylori SNT49,map00900,1.66
Helicobacter pylori SNT49,map00908,0.01
Helicobacter pylori SNT49,map00930,0.51
Helicobacter pylori SNT49,map00950,0.04
Helicobacter pylori SNT49,map00960,0.04
Helicobacter pylori SNT49,map00966,0.03
Helicobacter pylori SNT49,map00983,0.55
Helicobacter pylori SNT49,map01051,0.01
Helicobacter pylori Sat464,map00010,1.61
Helicobacter pylori Sat464,map00020,2.26
Helicobacter pylori Sat464,map00030,2.65
Helicobacter pylori Sat464,map00040,0.95
Helicobacter pylori Sat464,map00051,1.87
Helicobacter pylori Sat464,map00052,0.24
Helicobacter pylori Sat464,map00053,0.51
Helicobacter pylori Sat464,map00061,0.8
Helicobacter pylori Sat464,map00071,0.16
Helicobacter pylori Sat464,map00121,0.5
Helicobacter pylori Sat464,map00130,4.32
Helicobacter pylori Sat464,map00220,1.18
Helicobacter pylori Sat464,map00230,4.57
Helicobacter pylori Sat464,map00240,3.16
Helicobacter pylori Sat464,map00250,2.22
Helicobacter pylori Sat464,map00254,0.06
Helicobacter pylori Sat464,map00260,1.69
Helicobacter pylori Sat464,map00261,0.07
Helicobacter pylori Sat464,map00270,1.11
Helicobacter pylori Sat464,map00280,0.77
Helicobacter pylori Sat464,map00290,0.26
Helicobacter pylori Sat464,map00300,1.03
Helicobacter pylori Sat464,map00310,0.53
Helicobacter pylori Sat464,map00330,3.55
Helicobacter pylori Sat464,map00350,0.04
Helicobacter pylori Sat464,map00360,1.2
Helicobacter pylori Sat464,map00362,0.64
Helicobacter pylori Sat464,map00380,1.2
Helicobacter pylori Sat464,map00400,1.7
Helicobacter pylori Sat464,map00401,0.21
Helicobacter pylori Sat464,map00405,0.26
Helicobacter pylori Sat464,map00410,0.44
Helicobacter pylori Sat464,map00430,1.26
Helicobacter pylori Sat464,map00450,0.49
Helicobacter pylori Sat464,map00460,1.32
Helicobacter pylori Sat464,map00480,2.53
Helicobacter pylori Sat464,map00500,0.22
Helicobacter pylori Sat464,map00513,0.58
Helicobacter pylori Sat464,map00515,0.58
Helicobacter pylori Sat464,map00520,6.4
Helicobacter pylori Sat464,map00521,0.09
Helicobacter pylori Sat464,map00524,0.08
Helicobacter pylori Sat464,map00540,10.62
Helicobacter pylori Sat464,map00541,5.38
Helicobacter pylori Sat464,map00550,0.24
Helicobacter pylori Sat464,map00561,1.03
Helicobacter pylori Sat464,map00562,0.01
Helicobacter pylori Sat464,map00564,2.93
Helicobacter pylori Sat464,map00565,0.59
Helicobacter pylori Sat464,map00590,0.59
Helicobacter pylori Sat464,map00591,0.59
Helicobacter pylori Sat464,map00592,1.18
Helicobacter pylori Sat464,map00601,1.16
Helicobacter pylori Sat464,map00603,0.58
Helicobacter pylori Sat464,map00620,2.74
Helicobacter pylori Sat464,map00621,0.48
Helicobacter pylori Sat464,map00622,0.48
Helicobacter pylori Sat464,map00627,0.59
Helicobacter pylori Sat464,map00630,2.67
Helicobacter pylori Sat464,map00633,0.01
Helicobacter pylori Sat464,map00640,0.88
Helicobacter pylori Sat464,map00643,0.59
Helicobacter pylori Sat464,map00650,1.37
Helicobacter pylori Sat464,map00670,0.95
Helicobacter pylori Sat464,map00730,1.13
Helicobacter pylori Sat464,map00740,0.46
Helicobacter pylori Sat464,map00750,1.07
Helicobacter pylori Sat464,map00760,1.26
Helicobacter pylori Sat464,map00770,1.2
Helicobacter pylori Sat464,map00780,2.26
Helicobacter pylori Sat464,map00790,5.92
Helicobacter pylori Sat464,map00791,0.51
Helicobacter pylori Sat464,map00860,2.74
Helicobacter pylori Sat464,map00900,1.66
Helicobacter pylori Sat464,map00908,0.01
Helicobacter pylori Sat464,map00930,0.51
Helicobacter pylori Sat464,map00950,0.04
Helicobacter pylori Sat464,map00960,0.04
Helicobacter pylori Sat464,map00966,0.03
Helicobacter pylori Sat464,map00983,0.55
Helicobacter pylori Sat464,map01051,0.01
Helicobacter pylori Shi112,map00010,2.3
Helicobacter pylori Shi112,map00020,2.26
Helicobacter pylori Shi112,map00030,2.65
Helicobacter pylori Shi112,map00040,0.95
Helicobacter pylori Shi112,map00051,1.87
Helicobacter pylori Shi112,map00052,0.24
Helicobacter pylori Shi112,map00053,0.51
Helicobacter pylori Shi112,map00061,0.8
Helicobacter pylori Shi112,map00071,0.16
Helicobacter pylori Shi112,map00121,0.5
Helicobacter pylori Shi112,map00130,4.32
Helicobacter pylori Shi112,map00220,0.98
Helicobacter pylori Shi112,map00230,4.57
Helicobacter pylori Shi112,map00240,3.16
Helicobacter pylori Shi112,map00250,1.65
Helicobacter pylori Shi112,map00254,0.06
Helicobacter pylori Shi112,map00260,1.69
Helicobacter pylori Shi112,map00261,0.07
Helicobacter pylori Shi112,map00270,1.11
Helicobacter pylori Shi112,map00280,0.77
Helicobacter pylori Shi112,map00290,0.26
Helicobacter pylori Shi112,map00300,1.03
Helicobacter pylori Shi112,map00310,0.53
Helicobacter pylori Shi112,map00330,3.55
Helicobacter pylori Shi112,map00350,0.04
Helicobacter pylori Shi112,map00360,1.2
Helicobacter pylori Shi112,map00362,0.64
Helicobacter pylori Shi112,map00380,1.2
Helicobacter pylori Shi112,map00400,1.7
Helicobacter pylori Shi112,map00401,0.21
Helicobacter pylori Shi112,map00405,0.26
Helicobacter pylori Shi112,map00410,0.44
Helicobacter pylori Shi112,map00430,1.11
Helicobacter pylori Shi112,map00450,0.49
Helicobacter pylori Shi112,map00460,1.32
Helicobacter pylori Shi112,map00480,2.53
Helicobacter pylori Shi112,map00500,0.22
Helicobacter pylori Shi112,map00513,0.58
Helicobacter pylori Shi112,map00515,0.58
Helicobacter pylori Shi112,map00520,4.7
Helicobacter pylori Shi112,map00521,0.09
Helicobacter pylori Shi112,map00524,0.08
Helicobacter pylori Shi112,map00540,10.62
Helicobacter pylori Shi112,map00541,4.47
Helicobacter pylori Shi112,map00550,0.24
Helicobacter pylori Shi112,map00561,1.03
Helicobacter pylori Shi112,map00562,0.01
Helicobacter pylori Shi112,map00564,2.93
Helicobacter pylori Shi112,map00565,0.59
Helicobacter pylori Shi112,map00572,0.58
Helicobacter pylori Shi112,map00590,0.59
Helicobacter pylori Shi112,map00591,0.59
Helicobacter pylori Shi112,map00592,1.18
Helicobacter pylori Shi112,map00601,1.16
Helicobacter pylori Shi112,map00603,0.58
Helicobacter pylori Shi112,map00620,3.27
Helicobacter pylori Shi112,map00621,0.48
Helicobacter pylori Shi112,map00622,0.48
Helicobacter pylori Shi112,map00627,0.59
Helicobacter pylori Shi112,map00630,3.2
Helicobacter pylori Shi112,map00633,0.01
Helicobacter pylori Shi112,map00640,1.41
Helicobacter pylori Shi112,map00643,0.59
Helicobacter pylori Shi112,map00650,1.37
Helicobacter pylori Shi112,map00670,0.95
Helicobacter pylori Shi112,map00730,1.13
Helicobacter pylori Shi112,map00740,0.46
Helicobacter pylori Shi112,map00750,1.07
Helicobacter pylori Shi112,map00760,1.1
Helicobacter pylori Shi112,map00770,1.2
Helicobacter pylori Shi112,map00780,2.26
Helicobacter pylori Shi112,map00790,5.92
Helicobacter pylori Shi112,map00791,0.51
Helicobacter pylori Shi112,map00860,2.74
Helicobacter pylori Shi112,map00900,1.66
Helicobacter pylori Shi112,map00908,0.01
Helicobacter pylori Shi112,map00930,0.51
Helicobacter pylori Shi112,map00950,0.04
Helicobacter pylori Shi112,map00960,0.04
Helicobacter pylori Shi112,map00966,0.03
Helicobacter pylori Shi112,map00983,0.55
Helicobacter pylori Shi112,map01051,0.01
Helicobacter pylori Shi169,map00010,2.3
Helicobacter pylori Shi169,map00020,2.26
Helicobacter pylori Shi169,map00030,2.65
Helicobacter pylori Shi169,map00040,0.95
Helicobacter pylori Shi169,map00051,1.87
Helicobacter pylori Shi169,map00052,0.24
Helicobacter pylori Shi169,map00053,0.51
Helicobacter pylori Shi169,map00061,0.8
Helicobacter pylori Shi169,map00071,0.16
Helicobacter pylori Shi169,map00121,0.5
Helicobacter pylori Shi169,map00130,4.32
Helicobacter pylori Shi169,map00220,1.18
Helicobacter pylori Shi169,map00230,4.57
Helicobacter pylori Shi169,map00240,3.16
Helicobacter pylori Shi169,map00250,2.22
Helicobacter pylori Shi169,map00254,0.06
Helicobacter pylori Shi169,map00260,1.69
Helicobacter pylori Shi169,map00261,0.07
Helicobacter pylori Shi169,map00270,1.11
Helicobacter pylori Shi169,map00280,0.77
Helicobacter pylori Shi169,map00290,0.26
Helicobacter pylori Shi169,map00300,1.03
Helicobacter pylori Shi169,map00310,0.53
Helicobacter pylori Shi169,map00330,3.55
Helicobacter pylori Shi169,map00350,0.04
Helicobacter pylori Shi169,map00360,1.2
Helicobacter pylori Shi169,map00362,0.64
Helicobacter pylori Shi169,map00380,1.2
Helicobacter pylori Shi169,map00400,1.7
Helicobacter pylori Shi169,map00401,0.21
Helicobacter pylori Shi169,map00405,0.26
Helicobacter pylori Shi169,map00410,0.44
Helicobacter pylori Shi169,map00430,1.11
Helicobacter pylori Shi169,map00450,0.49
Helicobacter pylori Shi169,map00460,1.32
Helicobacter pylori Shi169,map00480,2.53
Helicobacter pylori Shi169,map00500,0.22
Helicobacter pylori Shi169,map00513,0.58
Helicobacter pylori Shi169,map00515,0.58
Helicobacter pylori Shi169,map00520,6.4
Helicobacter pylori Shi169,map00521,0.09
Helicobacter pylori Shi169,map00524,0.08
Helicobacter pylori Shi169,map00540,10.62
Helicobacter pylori Shi169,map00541,5.38
Helicobacter pylori Shi169,map00550,0.24
Helicobacter pylori Shi169,map00561,1.03
Helicobacter pylori Shi169,map00562,0.01
Helicobacter pylori Shi169,map00564,2.93
Helicobacter pylori Shi169,map00565,0.59
Helicobacter pylori Shi169,map00572,0.58
Helicobacter pylori Shi169,map00590,0.59
Helicobacter pylori Shi169,map00591,0.59
Helicobacter pylori Shi169,map00592,1.18
Helicobacter pylori Shi169,map00601,1.16
Helicobacter pylori Shi169,map00603,0.58
Helicobacter pylori Shi169,map00620,3.27
Helicobacter pylori Shi169,map00621,0.48
Helicobacter pylori Shi169,map00622,0.48
Helicobacter pylori Shi169,map00627,0.59
Helicobacter pylori Shi169,map00630,3.36
Helicobacter pylori Shi169,map00633,0.01
Helicobacter pylori Shi169,map00640,1.41
Helicobacter pylori Shi169,map00643,0.59
Helicobacter pylori Shi169,map00650,1.37
Helicobacter pylori Shi169,map00670,0.95
Helicobacter pylori Shi169,map00730,0.62
Helicobacter pylori Shi169,map00740,0.46
Helicobacter pylori Shi169,map00750,1.07
Helicobacter pylori Shi169,map00760,1.1
Helicobacter pylori Shi169,map00770,1.2
Helicobacter pylori Shi169,map00780,2.26
Helicobacter pylori Shi169,map00790,5.92
Helicobacter pylori Shi169,map00791,0.51
Helicobacter pylori Shi169,map00860,2.74
Helicobacter pylori Shi169,map00900,1.66
Helicobacter pylori Shi169,map00908,0.01
Helicobacter pylori Shi169,map00930,0.51
Helicobacter pylori Shi169,map00950,0.04
Helicobacter pylori Shi169,map00960,0.04
Helicobacter pylori Shi169,map00966,0.03
Helicobacter pylori Shi169,map00983,0.55
Helicobacter pylori Shi169,map01051,0.01
Helicobacter pylori Shi417,map00010,1.61
Helicobacter pylori Shi417,map00020,2.26
Helicobacter pylori Shi417,map00030,2.65
Helicobacter pylori Shi417,map00040,0.95
Helicobacter pylori Shi417,map00051,1.87
Helicobacter pylori Shi417,map00052,0.24
Helicobacter pylori Shi417,map00053,0.51
Helicobacter pylori Shi417,map00061,0.8
Helicobacter pylori Shi417,map00071,0.16
Helicobacter pylori Shi417,map00121,0.5
Helicobacter pylori Shi417,map00130,4.32
Helicobacter pylori Shi417,map00220,1.18
Helicobacter pylori Shi417,map00230,4.57
Helicobacter pylori Shi417,map00240,3.16
Helicobacter pylori Shi417,map00250,2.22
Helicobacter pylori Shi417,map00254,0.06
Helicobacter pylori Shi417,map00260,1.69
Helicobacter pylori Shi417,map00261,0.07
Helicobacter pylori Shi417,map00270,1.11
Helicobacter pylori Shi417,map00280,0.77
Helicobacter pylori Shi417,map00290,0.26
Helicobacter pylori Shi417,map00300,1.03
Helicobacter pylori Shi417,map00310,0.53
Helicobacter pylori Shi417,map00330,3.55
Helicobacter pylori Shi417,map00350,0.04
Helicobacter pylori Shi417,map00360,1.2
Helicobacter pylori Shi417,map00362,0.64
Helicobacter pylori Shi417,map00380,1.2
Helicobacter pylori Shi417,map00400,1.7
Helicobacter pylori Shi417,map00401,0.21
Helicobacter pylori Shi417,map00405,0.26
Helicobacter pylori Shi417,map00410,0.44
Helicobacter pylori Shi417,map00430,1.26
Helicobacter pylori Shi417,map00450,0.49
Helicobacter pylori Shi417,map00460,1.32
Helicobacter pylori Shi417,map00480,2.53
Helicobacter pylori Shi417,map00500,0.22
Helicobacter pylori Shi417,map00513,0.58
Helicobacter pylori Shi417,map00515,0.58
Helicobacter pylori Shi417,map00520,6.4
Helicobacter pylori Shi417,map00521,0.09
Helicobacter pylori Shi417,map00524,0.08
Helicobacter pylori Shi417,map00540,10.62
Helicobacter pylori Shi417,map00541,5.38
Helicobacter pylori Shi417,map00550,0.24
Helicobacter pylori Shi417,map00561,1.03
Helicobacter pylori Shi417,map00562,0.01
Helicobacter pylori Shi417,map00564,2.93
Helicobacter pylori Shi417,map00565,0.59
Helicobacter pylori Shi417,map00590,0.59
Helicobacter pylori Shi417,map00591,0.59
Helicobacter pylori Shi417,map00592,1.18
Helicobacter pylori Shi417,map00601,1.16
Helicobacter pylori Shi417,map00603,0.58
Helicobacter pylori Shi417,map00620,2.74
Helicobacter pylori Shi417,map00621,0.48
Helicobacter pylori Shi417,map00622,0.48
Helicobacter pylori Shi417,map00627,0.59
Helicobacter pylori Shi417,map00630,2.67
Helicobacter pylori Shi417,map00633,0.01
Helicobacter pylori Shi417,map00640,0.88
Helicobacter pylori Shi417,map00643,0.59
Helicobacter pylori Shi417,map00650,1.37
Helicobacter pylori Shi417,map00670,0.95
Helicobacter pylori Shi417,map00730,1.13
Helicobacter pylori Shi417,map00740,0.46
Helicobacter pylori Shi417,map00750,1.07
Helicobacter pylori Shi417,map00760,1.39
Helicobacter pylori Shi417,map00770,1.2
Helicobacter pylori Shi417,map00780,2.26
Helicobacter pylori Shi417,map00790,5.23
Helicobacter pylori Shi417,map00791,0.51
Helicobacter pylori Shi417,map00860,2.74
Helicobacter pylori Shi417,map00900,1.66
Helicobacter pylori Shi417,map00908,0.01
Helicobacter pylori Shi417,map00930,0.51
Helicobacter pylori Shi417,map00950,0.04
Helicobacter pylori Shi417,map00960,0.04
Helicobacter pylori Shi417,map00966,0.03
Helicobacter pylori Shi417,map00983,0.55
Helicobacter pylori Shi417,map01051,0.01
Helicobacter pylori Shi470,map00010,1.61
Helicobacter pylori Shi470,map00020,2.26
Helicobacter pylori Shi470,map00030,2.65
Helicobacter pylori Shi470,map00040,0.95
Helicobacter pylori Shi470,map00051,1.87
Helicobacter pylori Shi470,map00052,0.24
Helicobacter pylori Shi470,map00053,0.51
Helicobacter pylori Shi470,map00061,0.8
Helicobacter pylori Shi470,map00071,0.16
Helicobacter pylori Shi470,map00121,0.5
Helicobacter pylori Shi470,map00130,4.32
Helicobacter pylori Shi470,map00220,1.18
Helicobacter pylori Shi470,map00230,4.57
Helicobacter pylori Shi470,map00240,3.16
Helicobacter pylori Shi470,map00250,2.22
