Bacterium,Pathway,Value
Clostridium scatologenes,map00650,15.27
Clostridium scatologenes,map00660,2.4
Clostridium scatologenes,map00670,3.88
Clostridium scatologenes,map00730,4.16
Clostridium scatologenes,map00740,3.76
Clostridium scatologenes,map00750,0.44
Clostridium scatologenes,map00760,2.94
Clostridium scatologenes,map00770,4.01
Clostridium scatologenes,map00780,1.62
Clostridium scatologenes,map00785,2.26
Clostridium scatologenes,map00790,7.4
Clostridium scatologenes,map00830,0.11
Clostridium scatologenes,map00860,22.55
Clostridium scatologenes,map00900,1.97
Clostridium scatologenes,map00903,0.56
Clostridium scatologenes,map00908,0.01
Clostridium scatologenes,map00930,0.56
Clostridium scatologenes,map00940,0.38
Clostridium scatologenes,map00950,0.87
Clostridium scatologenes,map00960,0.18
Clostridium scatologenes,map00966,0.03
Clostridium scatologenes,map00980,0.11
Clostridium scatologenes,map00982,0.91
Clostridium scatologenes,map00983,4.01
Clostridium scatologenes,map01040,0.6
Clostridium scatologenes,map01051,0.01
Clostridium scatologenes,map01055,0.87
Clostridium scindens,map00010,7.29
Clostridium scindens,map00020,3.53
Clostridium scindens,map00030,8.97
Clostridium scindens,map00040,8.22
Clostridium scindens,map00051,7.2
Clostridium scindens,map00052,4.09
Clostridium scindens,map00053,2.53
Clostridium scindens,map00061,2.92
Clostridium scindens,map00071,0.93
Clostridium scindens,map00120,1.0
Clostridium scindens,map00121,4.0
Clostridium scindens,map00220,3.12
Clostridium scindens,map00230,7.53
Clostridium scindens,map00240,6.89
Clostridium scindens,map00250,3.96
Clostridium scindens,map00254,0.11
Clostridium scindens,map00260,7.55
Clostridium scindens,map00261,1.0
Clostridium scindens,map00270,5.45
Clostridium scindens,map00280,1.67
Clostridium scindens,map00290,1.4
Clostridium scindens,map00300,2.4
Clostridium scindens,map00310,1.72
Clostridium scindens,map00311,0.57
Clostridium scindens,map00330,5.96
Clostridium scindens,map00332,0.22
Clostridium scindens,map00340,2.9
Clostridium scindens,map00350,0.28
Clostridium scindens,map00360,1.08
Clostridium scindens,map00362,0.12
Clostridium scindens,map00380,0.81
Clostridium scindens,map00400,2.65
Clostridium scindens,map00401,0.35
Clostridium scindens,map00410,1.15
Clostridium scindens,map00430,0.97
Clostridium scindens,map00450,2.92
Clostridium scindens,map00460,0.68
Clostridium scindens,map00480,1.02
Clostridium scindens,map00500,4.38
Clostridium scindens,map00511,0.96
Clostridium scindens,map00520,5.65
Clostridium scindens,map00521,1.18
Clostridium scindens,map00523,0.94
Clostridium scindens,map00524,0.22
Clostridium scindens,map00525,0.34
Clostridium scindens,map00531,0.3
Clostridium scindens,map00541,1.28
Clostridium scindens,map00550,2.04
Clostridium scindens,map00561,5.53
Clostridium scindens,map00562,0.02
Clostridium scindens,map00564,3.13
Clostridium scindens,map00592,0.11
Clostridium scindens,map00600,0.3
Clostridium scindens,map00604,0.3
Clostridium scindens,map00620,7.26
Clostridium scindens,map00621,0.12
Clostridium scindens,map00622,0.12
Clostridium scindens,map00625,0.59
Clostridium scindens,map00626,0.11
Clostridium scindens,map00627,0.55
Clostridium scindens,map00630,2.72
Clostridium scindens,map00633,0.43
Clostridium scindens,map00640,1.57
Clostridium scindens,map00650,2.32
Clostridium scindens,map00660,0.57
Clostridium scindens,map00670,3.4
Clostridium scindens,map00730,3.49
Clostridium scindens,map00740,0.04
Clostridium scindens,map00750,0.63
Clostridium scindens,map00760,2.94
Clostridium scindens,map00770,2.42
Clostridium scindens,map00780,1.62
Clostridium scindens,map00785,0.38
Clostridium scindens,map00790,4.74
Clostridium scindens,map00830,0.11
Clostridium scindens,map00860,17.75
Clostridium scindens,map00900,0.79
Clostridium scindens,map00903,0.48
Clostridium scindens,map00908,0.01
Clostridium scindens,map00950,0.06
Clostridium scindens,map00960,0.18
Clostridium scindens,map00966,0.03
Clostridium scindens,map00980,0.11
Clostridium scindens,map00981,0.48
Clostridium scindens,map00982,0.11
Clostridium scindens,map00983,2.65
Clostridium scindens,map01051,0.01
Clostridium scindens,map01055,0.99
Clostridium septicum,map00010,6.43
Clostridium septicum,map00020,2.04
Clostridium septicum,map00030,4.75
Clostridium septicum,map00040,2.9
Clostridium septicum,map00051,2.94
Clostridium septicum,map00052,3.12
Clostridium septicum,map00053,2.21
Clostridium septicum,map00061,2.58
Clostridium septicum,map00062,1.16
Clostridium septicum,map00071,2.28
Clostridium septicum,map00220,1.99
Clostridium septicum,map00230,7.42
Clostridium septicum,map00240,9.56
Clostridium septicum,map00250,3.23
Clostridium septicum,map00254,0.11
Clostridium septicum,map00260,2.67
Clostridium septicum,map00261,0.13
Clostridium septicum,map00270,4.44
Clostridium septicum,map00280,2.52
Clostridium septicum,map00281,0.56
Clostridium septicum,map00290,0.13
Clostridium septicum,map00300,2.09
Clostridium septicum,map00310,2.83
Clostridium septicum,map00311,1.51
Clostridium septicum,map00330,5.24
Clostridium septicum,map00332,0.22
Clostridium septicum,map00340,1.01
Clostridium septicum,map00350,0.28
Clostridium septicum,map00360,2.04
Clostridium septicum,map00362,1.64
Clostridium septicum,map00363,0.6
Clostridium septicum,map00380,3.74
Clostridium septicum,map00400,0.86
Clostridium septicum,map00401,0.35
Clostridium septicum,map00410,4.25
Clostridium septicum,map00430,0.05
Clostridium septicum,map00450,0.83
Clostridium septicum,map00460,1.33
Clostridium septicum,map00480,3.33
Clostridium septicum,map00500,7.7
Clostridium septicum,map00511,2.96
Clostridium septicum,map00513,0.42
Clostridium septicum,map00520,12.55
Clostridium septicum,map00521,2.04
Clostridium septicum,map00523,0.94
Clostridium septicum,map00524,0.22
Clostridium septicum,map00525,0.34
Clostridium septicum,map00531,1.67
Clostridium septicum,map00541,5.15
Clostridium septicum,map00550,1.62
Clostridium septicum,map00561,4.21
Clostridium septicum,map00562,5.23
Clostridium septicum,map00564,2.72
Clostridium septicum,map00572,0.2
Clostridium septicum,map00592,0.67
Clostridium septicum,map00600,1.16
Clostridium septicum,map00603,0.42
Clostridium septicum,map00604,0.72
Clostridium septicum,map00620,7.6
Clostridium septicum,map00621,0.12
Clostridium septicum,map00622,0.12
Clostridium septicum,map00625,0.59
Clostridium septicum,map00626,0.11
Clostridium septicum,map00627,1.11
Clostridium septicum,map00630,5.06
Clostridium septicum,map00633,0.43
Clostridium septicum,map00640,4.27
Clostridium septicum,map00643,0.79
Clostridium septicum,map00650,5.33
Clostridium septicum,map00670,1.74
Clostridium septicum,map00730,2.65
Clostridium septicum,map00740,3.79
Clostridium septicum,map00750,0.19
Clostridium septicum,map00760,1.8
Clostridium septicum,map00770,5.16
Clostridium septicum,map00780,3.16
Clostridium septicum,map00785,0.38
Clostridium septicum,map00790,5.56
Clostridium septicum,map00830,0.11
Clostridium septicum,map00860,19.62
Clostridium septicum,map00900,1.03
Clostridium septicum,map00903,1.04
Clostridium septicum,map00908,0.01
Clostridium septicum,map00930,0.56
Clostridium septicum,map00950,0.06
Clostridium septicum,map00960,0.18
Clostridium septicum,map00966,0.03
Clostridium septicum,map00980,0.11
Clostridium septicum,map00981,0.48
Clostridium septicum,map00982,0.11
Clostridium septicum,map00983,3.28
Clostridium septicum,map01040,0.6
Clostridium septicum,map01051,0.01
Clostridium septicum,map01055,0.13
Clostridium sp. BNL1100,map00010,7.02
Clostridium sp. BNL1100,map00020,4.91
Clostridium sp. BNL1100,map00030,3.72
Clostridium sp. BNL1100,map00040,8.77
Clostridium sp. BNL1100,map00051,8.55
Clostridium sp. BNL1100,map00052,3.53
Clostridium sp. BNL1100,map00053,0.31
Clostridium sp. BNL1100,map00061,2.81
Clostridium sp. BNL1100,map00062,0.6
Clostridium sp. BNL1100,map00071,0.45
Clostridium sp. BNL1100,map00130,3.33
Clostridium sp. BNL1100,map00220,2.26
Clostridium sp. BNL1100,map00230,7.13
Clostridium sp. BNL1100,map00240,7.97
Clostridium sp. BNL1100,map00250,2.74
Clostridium sp. BNL1100,map00260,6.5
Clostridium sp. BNL1100,map00261,0.91
Clostridium sp. BNL1100,map00270,8.54
Clostridium sp. BNL1100,map00280,0.03
Clostridium sp. BNL1100,map00290,1.3
Clostridium sp. BNL1100,map00300,3.97
Clostridium sp. BNL1100,map00310,0.79
Clostridium sp. BNL1100,map00311,1.51
Clostridium sp. BNL1100,map00330,5.29
Clostridium sp. BNL1100,map00332,0.22
Clostridium sp. BNL1100,map00340,2.31
Clostridium sp. BNL1100,map00350,1.09
Clostridium sp. BNL1100,map00360,4.8
Clostridium sp. BNL1100,map00361,0.39
Clostridium sp. BNL1100,map00362,3.35
Clostridium sp. BNL1100,map00363,0.6
Clostridium sp. BNL1100,map00380,1.76
Clostridium sp. BNL1100,map00400,2.5
Clostridium sp. BNL1100,map00401,0.35
Clostridium sp. BNL1100,map00405,0.26
Clostridium sp. BNL1100,map00410,1.25
Clostridium sp. BNL1100,map00430,0.05
Clostridium sp. BNL1100,map00450,1.68
Clostridium sp. BNL1100,map00460,1.28
Clostridium sp. BNL1100,map00480,1.33
Clostridium sp. BNL1100,map00500,7.83
Clostridium sp. BNL1100,map00511,1.38
Clostridium sp. BNL1100,map00513,0.42
Clostridium sp. BNL1100,map00514,0.82
Clostridium sp. BNL1100,map00515,0.82
Clostridium sp. BNL1100,map00520,14.71
Clostridium sp. BNL1100,map00521,2.1
Clostridium sp. BNL1100,map00523,0.34
Clostridium sp. BNL1100,map00524,1.21
Clostridium sp. BNL1100,map00525,0.34
Clostridium sp. BNL1100,map00531,0.72
Clostridium sp. BNL1100,map00541,5.62
Clostridium sp. BNL1100,map00550,1.62
Clostridium sp. BNL1100,map00561,6.51
Clostridium sp. BNL1100,map00562,0.55
Clostridium sp. BNL1100,map00564,6.52
Clostridium sp. BNL1100,map00572,0.2
Clostridium sp. BNL1100,map00590,0.79
Clostridium sp. BNL1100,map00592,0.11
Clostridium sp. BNL1100,map00600,0.63
Clostridium sp. BNL1100,map00603,0.74
Clostridium sp. BNL1100,map00604,0.72
Clostridium sp. BNL1100,map00620,7.06
Clostridium sp. BNL1100,map00621,1.95
Clostridium sp. BNL1100,map00622,1.95
Clostridium sp. BNL1100,map00625,1.31
Clostridium sp. BNL1100,map00626,0.11
Clostridium sp. BNL1100,map00630,3.49
Clostridium sp. BNL1100,map00633,1.1
Clostridium sp. BNL1100,map00640,2.84
Clostridium sp. BNL1100,map00650,2.84
Clostridium sp. BNL1100,map00660,0.57
Clostridium sp. BNL1100,map00670,1.87
Clostridium sp. BNL1100,map00730,3.49
Clostridium sp. BNL1100,map00740,2.85
Clostridium sp. BNL1100,map00750,0.72
Clostridium sp. BNL1100,map00760,2.08
Clostridium sp. BNL1100,map00770,3.4
Clostridium sp. BNL1100,map00780,1.62
Clostridium sp. BNL1100,map00790,6.53
Clostridium sp. BNL1100,map00830,0.11
Clostridium sp. BNL1100,map00860,19.88
Clostridium sp. BNL1100,map00900,1.42
Clostridium sp. BNL1100,map00908,0.01
Clostridium sp. BNL1100,map00940,0.38
Clostridium sp. BNL1100,map00950,0.87
Clostridium sp. BNL1100,map00960,0.18
Clostridium sp. BNL1100,map00966,0.03
Clostridium sp. BNL1100,map00980,0.11
Clostridium sp. BNL1100,map00982,0.91
Clostridium sp. BNL1100,map00983,1.93
Clostridium sp. BNL1100,map01040,0.6
Clostridium sp. BNL1100,map01051,0.01
Clostridium sp. BNL1100,map01055,0.13
Clostridium sp. SY8519,map00010,4.94
Clostridium sp. SY8519,map00020,6.3
Clostridium sp. SY8519,map00030,3.38
Clostridium sp. SY8519,map00040,3.97
Clostridium sp. SY8519,map00051,3.75
Clostridium sp. SY8519,map00052,1.54
Clostridium sp. SY8519,map00053,1.06
Clostridium sp. SY8519,map00061,2.58
Clostridium sp. SY8519,map00062,2.53
Clostridium sp. SY8519,map00071,5.25
Clostridium sp. SY8519,map00130,0.45
Clostridium sp. SY8519,map00220,3.04
Clostridium sp. SY8519,map00230,8.01
Clostridium sp. SY8519,map00240,6.56
Clostridium sp. SY8519,map00250,2.01
Clostridium sp. SY8519,map00254,0.11
Clostridium sp. SY8519,map00260,4.04
Clostridium sp. SY8519,map00261,1.77
Clostridium sp. SY8519,map00270,5.63
Clostridium sp. SY8519,map00280,5.11
Clostridium sp. SY8519,map00281,2.53
Clostridium sp. SY8519,map00290,1.4
Clostridium sp. SY8519,map00300,1.56
Clostridium sp. SY8519,map00310,8.06
Clostridium sp. SY8519,map00311,0.82
Clostridium sp. SY8519,map00330,2.21
Clostridium sp. SY8519,map00332,0.22
Clostridium sp. SY8519,map00340,1.83
Clostridium sp. SY8519,map00350,1.24
Clostridium sp. SY8519,map00360,2.88
Clostridium sp. SY8519,map00362,3.49
Clostridium sp. SY8519,map00380,2.57
Clostridium sp. SY8519,map00400,3.28
Clostridium sp. SY8519,map00401,0.35
Clostridium sp. SY8519,map00405,0.26
Clostridium sp. SY8519,map00410,5.84
Clostridium sp. SY8519,map00430,0.88
Clostridium sp. SY8519,map00450,3.61
Clostridium sp. SY8519,map00460,1.91
Clostridium sp. SY8519,map00480,1.5
Clostridium sp. SY8519,map00500,4.04
Clostridium sp. SY8519,map00515,0.94
Clostridium sp. SY8519,map00520,3.93
Clostridium sp. SY8519,map00521,1.18
Clostridium sp. SY8519,map00523,0.94
Clostridium sp. SY8519,map00524,0.22
Clostridium sp. SY8519,map00525,0.34
Clostridium sp. SY8519,map00541,1.87
Clostridium sp. SY8519,map00550,0.94
Clostridium sp. SY8519,map00561,2.16
Clostridium sp. SY8519,map00562,0.89
Clostridium sp. SY8519,map00564,2.99
Clostridium sp. SY8519,map00590,0.79
Clostridium sp. SY8519,map00592,1.66
Clostridium sp. SY8519,map00620,9.48
Clostridium sp. SY8519,map00622,0.96
Clostridium sp. SY8519,map00623,1.94
Clostridium sp. SY8519,map00625,0.59
Clostridium sp. SY8519,map00626,0.11
Clostridium sp. SY8519,map00627,2.26
Clostridium sp. SY8519,map00630,6.82
Clostridium sp. SY8519,map00633,0.43
Clostridium sp. SY8519,map00640,4.21
Clostridium sp. SY8519,map00642,0.99
Clostridium sp. SY8519,map00643,0.79
Clostridium sp. SY8519,map00650,8.63
Clostridium sp. SY8519,map00660,0.57
Clostridium sp. SY8519,map00670,1.87
Clostridium sp. SY8519,map00730,2.81
Clostridium sp. SY8519,map00740,2.85
Clostridium sp. SY8519,map00750,0.44
Clostridium sp. SY8519,map00760,2.08
Clostridium sp. SY8519,map00770,6.17
Clostridium sp. SY8519,map00780,1.62
Clostridium sp. SY8519,map00790,10.59
Clostridium sp. SY8519,map00791,0.92
Clostridium sp. SY8519,map00830,0.11
Clostridium sp. SY8519,map00860,18.93
Clostridium sp. SY8519,map00900,1.85
Clostridium sp. SY8519,map00903,1.97
Clostridium sp. SY8519,map00908,0.01
Clostridium sp. SY8519,map00930,2.47
Clostridium sp. SY8519,map00950,0.06
Clostridium sp. SY8519,map00960,0.18
Clostridium sp. SY8519,map00966,0.03
Clostridium sp. SY8519,map00980,0.11
Clostridium sp. SY8519,map00981,0.48
Clostridium sp. SY8519,map00982,0.11
Clostridium sp. SY8519,map00983,3.18
Clostridium sp. SY8519,map01040,0.99
Clostridium sp. SY8519,map01051,0.01
Clostridium sp. SY8519,map01055,0.99
Clostridium sporogenes,map00010,7.3
Clostridium sporogenes,map00020,5.92
Clostridium sporogenes,map00030,5.21
Clostridium sporogenes,map00040,1.16
Clostridium sporogenes,map00051,6.06
Clostridium sporogenes,map00052,2.12
Clostridium sporogenes,map00053,1.1
Clostridium sporogenes,map00061,2.58
Clostridium sporogenes,map00062,1.16
Clostridium sporogenes,map00071,2.28
Clostridium sporogenes,map00120,0.6
Clostridium sporogenes,map00121,0.6
Clostridium sporogenes,map00130,0.97
Clostridium sporogenes,map00220,3.4
Clostridium sporogenes,map00230,7.62
Clostridium sporogenes,map00240,8.88
Clostridium sporogenes,map00250,5.81
Clostridium sporogenes,map00254,0.11
Clostridium sporogenes,map00260,4.94
Clostridium sporogenes,map00261,0.13
Clostridium sporogenes,map00270,7.53
Clostridium sporogenes,map00280,2.52
Clostridium sporogenes,map00281,0.56
Clostridium sporogenes,map00290,0.42
Clostridium sporogenes,map00300,1.18
Clostridium sporogenes,map00310,2.84
Clostridium sporogenes,map00330,10.23
Clostridium sporogenes,map00340,2.79
Clostridium sporogenes,map00350,2.01
Clostridium sporogenes,map00360,5.38
Clostridium sporogenes,map00361,0.39
Clostridium sporogenes,map00362,1.64
Clostridium sporogenes,map00363,0.6
Clostridium sporogenes,map00380,3.65
Clostridium sporogenes,map00400,0.52
Clostridium sporogenes,map00401,0.18
Clostridium sporogenes,map00405,0.94
Clostridium sporogenes,map00410,5.1
Clostridium sporogenes,map00430,1.79
Clostridium sporogenes,map00440,0.88
Clostridium sporogenes,map00450,3.7
Clostridium sporogenes,map00460,1.33
Clostridium sporogenes,map00480,0.78
Clostridium sporogenes,map00500,7.23
Clostridium sporogenes,map00511,0.64
Clostridium sporogenes,map00520,14.41
Clostridium sporogenes,map00521,0.37
Clostridium sporogenes,map00523,0.13
Clostridium sporogenes,map00524,0.22
Clostridium sporogenes,map00525,0.13
Clostridium sporogenes,map00540,0.94
Clostridium sporogenes,map00541,10.74
Clostridium sporogenes,map00550,1.62
Clostridium sporogenes,map00561,6.22
Clostridium sporogenes,map00562,0.74
Clostridium sporogenes,map00564,4.13
Clostridium sporogenes,map00565,0.72
Clostridium sporogenes,map00572,0.2
Clostridium sporogenes,map00592,0.67
Clostridium sporogenes,map00600,0.64
Clostridium sporogenes,map00620,9.3
Clostridium sporogenes,map00621,0.12
Clostridium sporogenes,map00622,0.12
Clostridium sporogenes,map00625,0.98
Clostridium sporogenes,map00626,0.11
Clostridium sporogenes,map00627,0.56
Clostridium sporogenes,map00630,2.46
Clostridium sporogenes,map00633,1.87
Clostridium sporogenes,map00640,3.76
Clostridium sporogenes,map00650,7.35
Clostridium sporogenes,map00660,0.16
Clostridium sporogenes,map00670,3.21
Clostridium sporogenes,map00730,4.67
Clostridium sporogenes,map00740,2.85
Clostridium sporogenes,map00750,0.55
Clostridium sporogenes,map00760,2.48
Clostridium sporogenes,map00770,5.45
